id,from_point_lat,from_point_lon,to_point_lat,to_point_lon
20701,19.222972,72.978125,18.987202,72.829046
5991,19.15545,72.853769,19.009445,73.111446
16083,19.174415,73.069304,19.163208,73.002117
15300,19.168032,73.079981,19.077064,72.998993
10340,19.097074,73.011748,19.122514,72.872322
15484,19.220989,72.850653,19.071193,72.875722
10068,19.294289,72.859896,19.12365,72.892389
5674,19.157502,72.874718,19.054193,72.893423
21327,19.204116,73.094389,19.11538,72.909144
26087,,,19.077064,72.998993
10647,19.164815,73.074056,19.157935,72.993476
19433,19.199103,72.963719,19.102046,72.922568
15535,19.157935,72.993476,19.176732,72.882753
22881,19.049571,73.070265,19.221039,72.866703
23543,18.90849,72.806865,19.111825,72.860601
15604,19.168069,73.073876,19.163208,73.002117
16172,19.167502,73.072256,19.064211,72.997895
14194,19.17814,72.960437,19.072664,72.870992
16183,19.211427,72.976298,19.103528,72.887962
22884,19.222137,72.867148,19.021555,72.870536
16193,19.26042,72.968663,19.118294,73.027588
21438,19.116472,73.006858,19.111841,72.910729
11095,19.03403,73.075207,18.992748,72.831068
7156,19.063133,72.998918,19.155021,72.852933
15894,19.245771,72.980012,19.023598,72.837813
14324,19.168069,73.073876,19.091182,72.920864
15965,19.23058,72.841681,19.109771,72.858267
7004,19.284807,72.863914,19.053133,72.847123
14698,19.13922,72.854645,19.061777,72.85953
14590,19.131689,72.935193,19.002157,72.841579
16361,19.179418,72.858166,19.1548,72.856256
7352,19.249857,72.859373,19.15545,72.853769
21257,19.077064,72.998993,19.155149,72.867855
15244,19.169234,72.968109,19.155647,72.856201
16048,19.229167,72.825571,19.111824,72.860754
26092,19.170332,73.074146,19.1296,72.8554
15677,19.228973,72.841947,19.074033,72.855438
21525,19.279855,72.874071,19.160549,73.001268
7877,19.196237,72.987002,19.094896,72.886525
21143,18.971839,72.843602,19.172554,72.942537
12114,19.231567,72.856869,19.154655,72.856093
11749,19.033547,72.839983,19.068732,72.861862
26071,19.15545,72.853769,19.164652,73.074489
12384,19.220206,72.866687,18.990089,72.814701
14778,19.15545,72.853769,19.257382,72.871741
16590,19.226661,72.983837,19.068789,72.870265
11937,19.295784,72.848604,19.155149,72.867855
12413,19.256955,72.983598,19.118421,72.863997
16168,19.167502,73.072256,19.112882,72.911279
24208,19.20685,72.983059,19.120046,72.899716
24197,19.187798,72.83537,19.062783,72.835105
21539,,,,
15934,19.188116,72.963599,19.176732,72.882753
16440,19.168069,73.073876,19.079295,72.863349
22959,28.5534,77.194165,28.405966,77.044518
21986,19.237192,72.853163,18.99112,72.813572
21579,19.181655,72.971154,19.111841,72.910729
21541,18.989401,73.117516,19.111342,72.908387
10482,19.061269,73.001784,18.998766,72.829348
15816,19.207087,72.868533,19.068732,72.861862
12575,19.254768,72.856793,19.15545,72.853769
12451,19.214055,72.959023,19.112483,72.882692
21581,19.181655,72.971154,19.11183,72.911553
16748,19.211526,72.868249,19.120322,72.906818
22915,19.10308,73.010641,18.992748,72.831068
12622,19.030066,73.035114,19.003885,72.827453
16752,19.154655,72.856093,19.210831,72.874741
12846,19.208378,72.982612,18.987202,72.829046
5288,19.214785,72.977449,19.214833,72.842501
8600,19.125363,72.999201,19.155149,72.867855
12992,19.297653,72.868533,19.092962,72.849717
5915,19.247437,72.847117,19.071073,72.864211
12623,19.259137,72.98444,19.126027,72.872871
16612,19.168069,73.073876,19.111153,73.01553
21621,19.072486,72.870803,19.199909,72.861583
13143,19.266306,72.971477,19.110051,72.837625
8660,19.301779,72.85026,19.137026,72.85497
15589,19.139537,72.869239,19.176732,72.882753
9830,19.217777,72.830131,19.157817,72.857639
16648,19.12853,72.919189,19.080218,72.849516
15916,19.128714,72.86504,19.176732,72.882753
14947,19.163066,72.839254,19.070999,72.875316
21557,19.035577,73.022817,19.047322,73.069905
21734,19.150988,72.931525,19.120321,72.861124
12844,19.212254,72.839235,19.065156,72.864797
16670,19.058672,73.016176,19.128204,72.928065
13429,19.109529,73.018021,19.13343,72.913268
13041,19.224061,72.866647,19.011058,72.82096
21771,19.248021,72.978584,19.00987,72.835443
9255,19.142357,72.937752,19.141322,72.830952
16736,19.187971,72.963173,19.096378,72.856399
20866,19.184922,72.834041,19.15545,72.853769
13073,19.164652,73.074489,19.102046,72.922568
21782,19.262839,72.968213,19.077394,72.85142
16802,19.167502,73.072256,19.112092,72.855318
16676,19.050696,73.015438,19.141322,72.830952
21180,19.182569,72.846774,19.076212,72.886209
17204,19.224513,72.968202,19.068789,72.870265
13352,19.099685,73.005149,19.126027,72.872871
7756,19.25914,72.860217,19.003885,72.827453
6496,19.301779,72.85026,19.155149,72.867855
9560,19.213798,72.981588,19.048213,72.825115
16893,19.223819,72.97932,19.177125,72.882265
13607,19.204638,72.86641,19.109529,73.018021
13935,19.272503,72.861148,19.154186,72.853759
17148,19.280583,72.866687,19.117679,72.868144
6105,19.037715,72.839099,19.152626,72.855648
14074,19.167703,73.07434,19.192211,72.948917
24763,19.168032,73.079981,19.11827,72.850347
17179,19.020944,72.842061,19.22116,72.976971
21231,19.182755,72.840154,19.068789,72.870265
22924,19.045247,73.07916,,
16842,19.005959,72.817934,19.176732,72.882753
7385,19.204321,72.968314,19.06014,72.859686
14142,19.267938,72.971154,19.115491,72.872695
14271,19.231044,72.863686,19.109949,72.851761
21186,19.115491,72.872695,19.137026,72.85497
22083,19.198239,72.873702,19.055736,72.851345
8290,19.06062,73.013962,19.005684,72.821173
21187,18.957097,72.820174,19.14559,72.855287
16948,19.178043,72.978535,19.119677,72.905081
21674,19.007913,73.096694,18.92642,72.825969
17365,19.257382,72.871741,19.180365,72.832701
14382,19.267938,72.971154,19.126657,72.876655
11012,19.215025,72.846378,19.163208,73.002117
17058,19.156511,72.963773,19.103528,72.887962
22194,19.213678,72.990345,19.121918,72.909882
11361,19.102769,73.009001,19.136489,72.848871
12467,19.301779,72.85026,19.107491,72.90176
11733,19.104642,73.003118,19.114741,72.859708
6270,19.167293,72.881529,19.160869,72.850776
17701,19.04937,73.070023,19.127511,73.007608
17865,19.045247,73.07916,19.109529,73.018021
22934,19.235408,73.131024,19.11745,72.91071
18238,19.044716,72.917628,18.994044,72.82509
17778,19.301779,72.85026,19.115491,72.872695
12167,19.168069,73.073876,18.936238,72.838255
17135,19.163208,73.002117,19.145843,73.079598
8092,19.208378,72.982612,19.07993,72.88489
21198,,,19.100293,72.841589
8128,19.213563,72.819576,19.152626,72.855648
23074,19.242051,72.971154,19.150269,72.853025
18057,19.174415,73.069304,19.157935,72.993476
19729,19.12365,72.892389,19.269491,72.965199
19749,18.934662,72.836778,18.989086,72.814013
12668,19.26042,72.968663,19.110883,72.873707
18100,19.168032,73.079981,19.11186,72.911346
15550,19.117626,72.932769,19.154655,72.856093
13778,19.103528,72.887962,19.112193,73.016871
6471,19.102769,73.009001,19.154325,72.853035
21716,19.22877,72.832346,19.17639,72.881112
17613,19.243914,72.864989,19.122514,72.872322
11973,19.20859,73.012486,19.12365,72.892389
5800,19.214785,72.977449,19.108345,72.858916
20733,19.148158,73.077622,19.162507,72.99984
6508,19.083438,72.902241,19.012658,72.824591
15083,19.167502,73.072256,19.159557,73.000106
17683,19.208156,72.879221,19.156464,72.85416
18288,19.168069,73.073876,19.115491,72.872695
9027,19.009422,73.019865,19.05975,72.85917
22946,19.220111,72.840882,19.155021,72.852933
22497,19.236276,72.975899,19.006396,72.833292
17729,19.168069,73.073876,19.106771,72.922542
13382,19.051111,72.890685,19.14559,72.855287
13378,19.095246,73.00608,19.095246,73.00608
18390,19.099685,73.005149,19.065006,72.864082
16092,19.250089,72.98002,19.060456,72.862034
22321,18.990894,73.120737,19.117679,72.868144
17732,19.116102,72.909623,18.924507,72.821482
11336,19.259137,72.98444,19.060692,72.83625
18506,19.242051,72.971154,19.156464,72.85416
22768,19.168032,73.079981,19.073555,73.009756
9312,19.15545,72.853769,19.077064,72.998993
18737,19.255917,72.971042,19.125618,72.917098
16135,19.163948,73.075304,19.119295,72.911611
16420,19.167502,73.072256,19.064211,72.997895
16141,19.164652,73.074489,19.157935,72.993476
6619,19.203579,72.827725,19.14559,72.855287
17762,19.147864,73.078446,19.07044,72.864315
18562,19.163626,73.07481,19.123429,72.870466
14169,19.204321,72.968314,19.109529,73.018021
25318,19.168032,73.079981,19.106771,72.922542
18598,19.164652,73.074489,19.1164,72.909826
26078,19.096186,72.827453,18.999751,72.851034
15371,19.192965,72.961558,19.184922,72.834041
18625,19.047162,73.070043,18.987202,72.829046
22950,19.072486,72.870803,19.168069,73.073876
21227,19.203839,72.985178,19.208081,72.826438
25327,19.025663,72.866247,19.061874,72.862284
8262,19.256057,72.976949,19.127511,73.007608
8348,19.259137,72.98444,19.118829,72.869833
14404,19.257382,72.871741,19.117135,72.862676
21763,19.024883,73.041911,,
20484,19.226661,72.983837,19.023598,72.837813
8172,19.260351,72.969265,19.118899,72.908275
22951,19.164652,73.074489,19.072486,72.870803
19042,19.406628,72.839448,19.154186,72.853759
18825,19.22116,72.976971,19.172809,72.860631
15434,19.126841,72.836241,19.176732,72.882753
21779,19.186459,72.975468,19.008868,72.857383
10166,19.100409,72.885927,19.00037,72.828086
20952,19.242051,72.971154,19.15545,72.853769
8330,19.174058,72.860746,19.009774,72.835617
16289,19.287139,72.868842,19.1548,72.856256
21786,,,19.11243,73.016653
16373,19.155107,73.078723,19.171787,72.956863
18925,19.221601,72.845699,19.119588,72.87068
15478,19.135089,72.824111,19.072486,72.870803
21788,19.120046,72.899716,19.213915,72.850078
18048,19.19711,72.872495,19.146237,72.856246
18938,19.174415,73.069304,19.00987,72.835443
14432,19.260351,72.969265,19.183445,72.832428
18128,19.148564,73.076892,19.009913,72.842686
18628,19.256955,72.983598,19.11538,72.909144
19007,19.255839,72.852286,19.183445,72.832428
21272,19.161375,72.850925,19.164652,73.074489
14122,19.246163,72.984425,19.003885,72.827453
15385,19.210131,72.876837,19.176732,72.882753
14199,19.224513,72.968202,19.109771,72.858267
10681,19.174058,72.860746,19.15545,72.853769
19249,19.10176,73.00393,19.15545,72.853769
5976,19.208378,72.982612,19.15545,72.853769
22641,19.15545,72.853769,19.210831,72.874741
26889,19.11773,72.865178,19.104642,73.003118
21865,19.168069,73.073876,19.216536,73.086865
25489,18.934662,72.836778,19.063061,72.998905
15646,19.054352,72.850178,19.009466,73.015244
16607,19.077064,72.998993,19.115491,72.872695
26891,19.035771,73.061577,19.103528,72.887962
15660,19.17999,72.83633,19.295891,72.848198
19392,19.169136,72.966833,19.15545,72.853769
6407,19.151574,72.933694,19.07937,72.85626
4925,19.00574,72.846678,19.15545,72.853769
15668,19.176732,72.882753,19.281085,72.855994
14488,19.215256,72.991821,19.152626,72.855648
25331,18.934662,72.836778,19.16296,73.003616
4941,19.122832,72.913247,19.042436,73.025446
11010,19.012321,73.01313,19.061396,72.860964
17508,19.236968,72.97111,19.1088,73.018272
17059,19.158785,72.937502,19.024365,72.844281
15961,19.141033,72.854676,19.122413,72.999644
18312,19.167502,73.072256,19.082732,73.006084
11146,19.125853,72.921065,19.115841,72.856397
16042,19.282166,72.874237,19.15545,72.853769
8444,19.207303,72.833337,19.113225,72.8562
11273,19.204321,72.968314,19.07937,72.85626
18666,19.267938,72.971154,19.176732,72.882753
18316,19.155149,72.867855,19.180874,72.857456
17564,19.146503,72.945984,19.155149,72.867855
19673,19.168069,73.073876,19.102769,73.009001
20691,19.049599,72.859671,19.152626,72.855648
20221,19.204321,72.968314,19.123227,72.871435
17246,19.148158,73.077622,19.035145,72.866317
20346,19.173318,72.836248,19.087244,72.838025
21909,19.016947,73.096233,19.178287,72.968595
5019,19.211453,72.873722,18.977819,72.810482
20763,19.236276,72.975899,19.061022,72.863055
17693,19.253933,72.867245,19.119677,72.905081
20495,19.1162,72.883377,19.073211,72.868666
26089,19.148806,73.078481,19.119298,73.016863
26105,19.156511,72.963773,19.205716,73.09553
16295,19.262839,72.968213,19.18184,72.834956
18533,19.215256,72.991821,19.068789,72.870265
5656,19.122514,72.872322,19.226661,72.983837
8738,19.184794,72.820456,19.151349,72.855393
8746,19.10851,72.897208,19.068789,72.870265
11893,19.029058,72.877633,19.00671,72.829373
25953,19.144815,73.079417,19.063574,72.862419
18721,19.070798,73.074856,19.083599,72.845452
14741,19.207187,72.973863,19.050841,72.874997
6555,19.047322,73.069905,18.992748,72.831068
23293,19.29294,72.871552,19.185219,72.975048
21935,19.136122,72.870245,19.163208,73.002117
6166,19.116275,72.892951,19.006773,72.832269
6767,19.209741,72.867476,19.15545,72.853769
14759,19.277917,72.873771,19.152626,72.855648
23069,19.242051,72.971154,19.155149,72.867855
18782,19.222955,72.965889,19.111342,72.908387
18784,18.998766,72.829348,19.232069,72.987346
23119,19.217757,72.979583,19.15545,72.853769
19740,19.148158,73.077622,18.989086,72.814013
25863,28.603292,77.050392,28.502497,77.08523
23303,19.075138,72.909144,19.07044,72.864315
17905,19.148158,73.077622,19.009398,72.835764
19767,19.168032,73.079981,19.084598,73.017006
17965,19.300664,72.863008,19.146705,72.857087
19847,19.148564,73.076892,19.116307,73.007948
5816,19.115491,72.872695,18.925573,72.824222
25337,19.164652,73.074489,19.203535,72.858559
18476,19.250273,72.859019,19.109909,72.826513
26020,19.036984,72.859051,19.119386,72.91164
18882,19.267938,72.971154,19.139518,72.83254
19895,19.168427,73.073011,19.064211,72.997895
23280,19.25998,72.969349,18.999097,72.82641
14992,19.17905,72.841379,19.279875,72.885516
18893,19.157935,72.993476,19.162934,72.839241
16636,19.279875,72.885516,19.176732,72.882753
19357,19.018076,72.832146,19.17639,72.881112
23305,19.25998,72.969349,19.176732,72.882753
21660,19.099685,73.005149,19.061396,72.860964
16646,19.12853,72.919189,19.080218,72.849516
23307,19.204321,72.968314,19.15545,72.853769
23327,19.095246,73.00608,19.14559,72.855287
23372,19.176732,72.882753,19.1296,72.8554
7514,19.162934,72.839241,19.113865,72.892639
20036,19.168069,73.073876,19.107884,73.013617
21366,,,19.19824,72.949009
21778,19.039021,72.861895,19.076277,72.8654
21777,19.281085,72.855994,19.180874,72.857456
5394,19.119075,72.895115,19.15545,72.853769
19175,19.046777,73.069781,19.060805,72.865381
18330,19.247354,72.847052,19.152626,72.855648
20112,19.168069,73.073876,19.06062,73.013962
15233,19.15545,72.853769,19.287139,72.868842
9110,19.153373,72.885516,19.126657,72.876655
21730,19.256439,72.854634,19.119386,72.91164
20131,19.177311,72.870792,19.024365,72.844281
18595,19.050124,73.078158,19.009143,72.815728
23515,19.155149,72.867855,19.176732,72.882753
26113,19.155386,73.080095,19.136325,72.82766
20181,19.199103,72.963719,19.1154,72.860641
20317,19.167502,73.072256,19.110051,72.837625
19287,19.214785,72.977449,19.174058,72.860746
5457,19.192965,72.961558,19.00671,72.829373
5081,19.054472,72.84755,18.930483,72.822003
21982,19.267938,72.971154,19.063593,72.862348
22037,19.220113,72.974845,19.117487,72.864867
26114,19.099692,72.916312,18.988087,72.828761
18771,19.267938,72.971154,19.115841,72.856397
23852,19.255917,72.971042,19.064455,72.861261
5530,19.118291,72.885249,19.15545,72.853769
20924,,,19.266046,72.98455
20961,18.976204,72.827272,19.28153,72.857793
20975,19.285084,72.876001,19.00411,72.817044
9645,19.111062,72.865592,19.119677,72.905081
19393,19.255917,72.971042,19.154655,72.856093
5580,19.231044,72.863686,19.071087,72.863069
26122,19.175306,73.068658,19.063061,72.998905
20620,19.280583,72.866687,19.118457,72.870465
16974,19.068902,72.998001,19.116653,72.85053
7611,19.115491,72.872695,19.11538,72.909144
12271,19.295233,72.85439,19.157817,72.857639
15329,19.278235,72.875917,19.176207,72.864744
16072,19.157935,72.993476,19.115491,72.872695
19427,19.222718,72.983333,19.123198,72.913123
20768,19.152626,72.855648,19.047322,73.069905
5593,19.234046,72.863274,19.071,72.863
19444,19.199134,72.861092,19.123113,72.87133
26126,19.156371,72.854439,19.172935,72.959972
20899,19.050696,73.015438,19.123468,72.864165
20447,19.208258,72.961014,19.127511,73.007608
26127,19.103906,72.927343,19.077651,72.84664
9334,19.202271,72.818313,19.152626,72.855648
23546,19.083689,72.84047,19.155149,72.867855
20996,19.267938,72.971154,19.177881,72.857518
13658,19.066116,73.009349,18.982094,72.823902
13525,19.267826,72.954915,19.011888,72.825699
18832,19.230289,72.839998,19.115623,72.90906
9434,19.093617,73.011572,18.994044,72.82509
26129,19.215761,73.072993,19.281224,72.87642
26131,19.211791,72.868078,19.213198,72.985257
24337,19.248572,72.985824,19.15545,72.853769
5102,19.253298,72.972307,19.154325,72.853035
21008,19.281085,72.855994,19.068732,72.861862
14190,19.255942,72.981284,19.068789,72.870265
16309,19.186,72.841254,19.099406,72.843987
26132,19.211526,72.868249,19.211427,72.976298
9543,19.228658,73.132749,19.157935,72.993476
26133,19.14913,72.937074,18.999728,72.816966
14830,19.210831,72.874741,19.093656,72.851704
9564,19.185816,72.819052,19.154655,72.856093
18902,19.169351,72.959271,19.189637,72.838909
14890,19.203882,72.968938,19.126657,72.876655
25341,19.165822,73.075433,19.06555,73.000336
12577,19.137284,72.935068,19.110025,73.030661
19047,19.236519,72.970357,19.113305,72.865362
24971,19.225947,73.097985,19.211427,72.976298
23642,19.146478,72.938594,19.113577,72.913164
21349,19.154325,72.853035,19.145204,72.936151
16679,19.077926,72.862026,19.145475,72.855433
19531,19.030066,73.035114,19.119677,72.905081
14320,19.209401,73.093948,19.109529,73.018021
21263,19.094729,73.005914,19.152626,72.855648
6936,19.234046,72.863274,19.106771,72.922542
25046,19.08066,72.85577,19.145798,72.853629
9759,19.125799,72.844848,19.15545,72.853769
25056,19.159372,72.99845,19.154655,72.856093
21347,19.036209,73.019873,19.108437,72.924673
26162,19.211791,72.868078,19.168069,73.073876
21352,19.128529,72.930686,19.060807,72.862211
17278,19.104642,73.003118,19.078878,72.850031
9852,19.210227,72.877038,19.120324,72.92672
25098,,,19.114684,72.888993
7072,19.164652,73.074489,19.115841,72.856397
7196,19.29543,72.848707,19.065156,72.864797
21357,19.174415,73.069304,19.068789,72.870265
9879,19.194555,72.83367,19.163208,73.002117
9867,19.115841,72.856397,19.164495,72.850878
19827,19.167555,72.833823,19.10654,72.887728
21388,19.222597,72.978107,19.174058,72.860746
23261,19.271236,72.966911,19.106771,72.922542
18884,19.212254,72.839235,19.11186,72.911346
9942,19.15545,72.853769,19.196805,72.833597
21548,19.047322,73.069905,19.112955,72.910102
19878,19.287139,72.868842,19.068789,72.870265
21051,19.113225,72.8562,19.116472,73.006858
21265,19.07146,72.997721,19.152626,72.855648
6514,19.04843,72.900284,19.062952,72.861802
19882,19.168032,73.079981,19.01897,73.039236
12875,19.182755,72.840154,19.103052,72.846691
6525,19.215025,72.846378,19.069309,72.869652
5617,19.033964,73.017038,19.068789,72.870265
8293,19.15618,73.081847,19.186318,72.974591
21756,19.068563,72.86815,19.113305,72.865362
19624,19.148158,73.077622,19.226661,72.983837
6528,19.199821,72.842594,19.112955,72.910102
25146,19.154655,72.856093,19.199103,72.964511
21759,19.255917,72.971042,19.175312,72.831746
20164,19.256955,72.983598,18.999428,72.815645
19637,19.164652,73.074489,19.159557,73.000106
12129,19.196805,72.833597,19.114741,72.859708
20168,19.2855,72.869645,19.169055,72.858591
21820,19.154049,73.083029,19.108701,72.877536
23070,19.263067,72.874725,19.180237,72.855415
19849,19.224061,72.866647,19.076277,72.8654
6437,19.046713,73.025001,19.060928,72.862972
20225,19.286098,72.950486,19.126657,72.876655
7781,19.211613,72.825787,19.172374,72.847486
5690,19.129101,72.925506,19.1548,72.856256
24728,19.168069,73.073876,19.255917,72.971042
21803,,,19.17639,72.881112
21821,19.168069,73.073876,19.116472,73.006858
26222,18.934662,72.836778,19.06683,73.009105
26141,,,18.650989,73.784365
10046,19.199636,72.963589,18.985439,72.834562
24745,19.116612,72.910285,19.213678,72.990345
24908,19.177986,72.846377,19.127511,73.007608
23967,19.27212,72.963058,19.15545,72.853769
14931,19.194375,72.8308,19.15545,72.853769
17455,19.137145,73.003322,19.123198,72.913123
17642,19.287139,72.868842,19.162934,72.839241
20149,19.157935,72.993476,19.122514,72.872322
20321,19.224513,72.968202,19.119838,72.872963
6928,19.246164,72.850906,19.015847,72.827997
17320,19.198239,72.873702,19.061396,72.860964
17528,18.989401,73.117516,18.992748,72.831068
23688,19.154655,72.856093,19.282166,72.874237
5131,19.15545,72.853769,19.172554,72.942537
25351,19.030066,73.035114,19.165822,73.075433
7242,19.226661,72.983837,19.119838,72.872963
7233,19.066939,73.071264,19.15545,72.853769
26144,19.168032,73.079981,,
17604,19.06062,73.013962,19.076277,72.8654
7245,19.097074,73.011748,19.059479,72.86724
20637,19.211453,72.873722,18.987202,72.829046
10622,19.115841,72.856397,19.15545,72.853769
7349,19.204321,72.968314,19.109771,72.858267
17672,19.213798,72.981588,19.083599,72.845452
17875,19.204321,72.968314,19.11186,72.911346
26146,19.168032,73.079981,,
23089,19.264498,72.965249,19.053566,72.887027
20440,19.120175,72.906554,19.198797,72.965305
25354,18.934662,72.836778,19.115491,72.872695
21409,19.267826,72.954915,19.143183,72.857825
21068,19.222021,72.981672,19.115841,72.856397
22216,,,19.155149,72.867855
25356,19.168069,73.073876,19.136325,72.82766
24597,19.263819,72.968711,19.103906,72.927343
21958,19.256955,72.983598,19.154655,72.856093
20738,19.231315,72.862683,19.1154,72.860641
23696,19.164495,72.850878,19.102769,73.009001
13224,19.294289,72.859896,19.009753,72.854378
7560,19.210596,72.862487,19.154655,72.856093
22222,,,19.114239,72.88755
25131,19.168032,73.079981,19.131689,72.935193
21966,19.204321,72.968314,19.120046,72.899716
20477,19.099685,73.005149,19.115841,72.856397
8767,19.255917,72.971042,19.127511,73.007608
25166,19.071496,72.86306,19.007404,72.824968
7615,19.224513,72.968202,19.126657,72.876655
7605,19.165677,72.935327,19.068789,72.870265
20481,19.224513,72.968202,19.116612,72.910285
26285,19.164652,73.074489,19.093844,72.922618
24097,19.259137,72.98444,19.004561,72.843242
8769,19.1211,72.869641,19.287139,72.868842
8888,18.994441,72.83738,19.137026,72.85497
17655,19.200011,72.848806,19.120499,72.909207
22161,19.164652,73.074489,19.064455,72.861261
14198,19.236663,72.851334,19.187545,72.822393
22090,19.167961,72.881178,18.998569,72.825294
26291,,,19.168069,73.073876
21733,19.163948,73.075304,19.099692,72.916312
14329,19.175185,72.943099,19.102046,72.922568
5825,18.981372,72.827056,19.065006,72.864082
21549,19.15545,72.853769,19.295233,72.85439
25174,19.156749,72.937463,19.230828,72.974107
21611,19.295233,72.85439,19.120627,72.848491
26302,19.231393,72.96885,19.108437,72.924673
14476,19.204321,72.968314,19.109529,73.018021
20719,19.256955,72.983598,18.987202,72.829046
21898,19.253298,72.972307,19.211453,72.873722
26316,19.136325,72.82766,19.125363,72.999201
22227,19.063768,73.062664,19.265316,72.967242
5827,19.046115,73.00915,19.023295,72.840991
20755,19.179187,72.973553,19.1154,72.860641
22099,19.213678,72.990345,19.125239,72.87313
14807,19.15545,72.853769,18.976228,72.83333
6457,19.295553,72.847163,19.059626,72.833063
22360,19.10308,73.010641,19.117301,72.88404
15676,19.144285,72.994035,19.180874,72.857456
7826,19.297041,72.848065,19.117796,72.871158
23707,,,19.152626,72.855648
15596,18.97607,72.83115,19.155149,72.867855
22404,19.230828,72.974107,19.122514,72.872322
13400,19.106771,72.922542,19.06062,73.013962
16741,19.235229,72.841758,19.118421,72.863997
5364,19.111062,72.865592,19.003885,72.827453
15946,19.1211,72.869641,19.090806,72.907667
8094,19.246164,72.850906,19.070753,72.878132
22586,19.245771,72.980012,19.191969,72.838255
22939,19.191138,73.09221,19.095472,73.017368
24443,19.095196,73.006827,18.994087,72.824272
22620,19.174976,72.94189,19.170282,72.869895
20919,19.244148,72.864304,19.117301,72.88404
23040,19.033654,73.06565,18.998569,72.825294
25531,19.247104,72.975402,18.990551,72.818095
5218,19.267938,72.971154,19.155149,72.867855
22703,19.168032,73.079981,19.113611,72.871389
16704,19.140296,72.86521,19.199397,72.965575
18801,19.111342,72.908387,19.294289,72.859896
25362,19.211865,72.985876,18.9037,72.813143
24481,19.2166,73.127584,19.146834,73.013726
17776,19.168032,73.079981,19.158597,72.999017
18821,19.281085,72.855994,19.126597,72.90619
15853,19.26521,72.873148,19.055736,72.851345
25646,19.136325,72.82766,19.068789,72.870265
13759,19.198239,72.873702,18.99112,72.813572
22715,19.243939,72.971814,19.176732,72.882753
22709,19.280307,72.876356,19.069309,72.869652
21103,19.145396,73.076916,19.186459,72.975468
23317,19.255917,72.971042,19.120046,72.899716
22716,19.256955,72.983598,19.15545,72.853769
21118,19.14754,73.076876,19.042436,73.025446
16848,19.15545,72.853769,19.294289,72.859896
12616,19.070457,73.018979,19.109529,73.018021
23318,19.164495,72.850878,,
18140,19.218443,72.81462,19.141033,72.854676
9754,19.077064,72.998993,19.155149,72.867855
21155,19.242051,72.971154,19.100005,72.92046
7653,19.211553,72.87061,19.010711,72.821026
11404,19.115841,72.856397,19.152626,72.855648
5551,19.213678,72.990345,19.00987,72.835443
22277,19.086618,73.003131,19.13343,72.913268
6190,19.115841,72.856397,19.011888,72.825699
6255,19.070226,72.833962,19.00987,72.835443
17187,19.182755,72.840154,19.155149,72.867855
13998,19.066224,73.001159,18.930721,72.833085
17218,19.199827,72.820064,19.155149,72.867855
23576,19.070648,73.070427,19.100018,72.870936
17779,19.164652,73.074489,19.11538,72.909144
23465,19.176732,72.882753,19.155149,72.867855
21391,19.166667,72.932381,18.988087,72.828761
23800,19.223329,72.984329,19.100584,72.867843
25197,,,19.119185,72.869977
22978,19.163948,73.075304,19.123442,72.923778
26135,18.934662,72.836778,19.214785,72.977449
11522,19.170193,72.937567,19.15545,72.853769
24069,19.253298,72.972307,19.118243,72.865653
8765,19.075389,72.997172,19.109771,72.858267
23011,19.044564,73.064383,19.14559,72.855287
24094,19.153867,72.963929,19.006699,72.829428
14101,19.196178,72.827407,19.15545,72.853769
17675,19.182999,72.943083,19.18307,72.843025
5455,19.170193,72.937567,19.006699,72.829428
5532,19.164815,73.074056,19.129928,72.878508
23048,19.168032,73.079981,19.108678,73.019795
22976,19.278235,72.875917,19.07044,72.864315
24124,19.253289,73.136686,19.124612,73.005095
11684,19.213678,72.990345,19.050696,73.015438
11693,19.077193,72.862087,19.210831,72.874741
9273,19.107613,72.899218,19.063791,72.996951
9108,19.157935,72.993476,19.115491,72.872695
10389,19.220506,72.845455,19.069678,72.871268
14275,19.016465,73.041266,19.108678,73.019795
24155,19.164652,73.074489,19.116612,72.910285
5006,19.104571,72.899772,19.083599,72.845452
5746,19.142357,72.937752,19.154325,72.853035
5210,19.175047,72.941176,19.009398,72.835764
24173,19.168069,73.073876,19.226661,72.983837
6986,19.050854,73.073919,19.06425,72.860022
18046,19.163948,73.075304,19.112398,72.912743
5944,19.068592,72.997664,19.125733,72.856775
17810,19.158785,72.937502,19.15545,72.853769
23492,19.196803,72.869002,19.101413,72.839442
24526,19.38244,72.832153,19.10308,73.010641
7962,19.213678,72.990345,19.126657,72.876655
6231,19.116612,72.910285,19.196805,72.833597
18076,19.01897,73.039236,19.117487,72.864867
6244,19.135588,72.929934,19.072486,72.870803
7368,19.06062,73.013962,19.004856,72.842946
23079,19.258365,72.85311,19.152626,72.855648
5966,19.055305,72.894787,19.149065,72.853579
23498,19.137284,72.935068,19.141033,72.854676
24351,19.096254,73.007489,19.117301,72.88404
18401,19.278235,72.875917,19.176732,72.882753
24506,19.205716,73.09553,19.070464,73.019963
23320,19.210831,72.874741,19.163208,73.002117
6744,19.233287,72.864029,19.197812,72.82727
23502,19.180874,72.857456,19.155149,72.867855
19625,19.148564,73.076892,19.102046,72.922568
7468,19.113577,72.913164,19.213678,72.990345
11807,19.255839,72.852286,19.186044,72.829854
10777,19.122514,72.872322,19.167328,72.936973
7469,19.026272,72.855229,19.116612,72.910285
